Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
44,,3.0,Material Topics,3-3,Management of material topics,,Price Trend feature,,,REA Group,2023.0,Accurate property price information is a common need for property seekers globally. REA India launched a new feature to meet this need and inform Indian buyers about property prices. The Price Trend feature showcases price movements in neighbourhoods and projects over 2-3 years.,,,73,51,,,"Price Trend, price information, property seeker","8, 9",S,,,,,,,,,,,,,,,,
45,,3.0,Material Topics,3-3,Management of material topics,,Curated collections,,,REA Group,2023.0,"REA India understands that property seekers want an easy and intuitive way to browse properties and enhance their experience. In FY23, REA India introduced curated collections based on user interests, providing a new way to browse properties. One in every five users now explores properties through this option. REA India plans to expand this feature with newer categories, including 'Prime Location', which recommends properties in major city hubs close to schools, hospitals, markets, and office spaces.",,,73,51,,,"Curated collection, property seeker, user interest","8, 9",S,,,,,,,,,,,,,,,,
46,,3.0,Material Topics,3-3,Management of material topics,,Prosper,,,REA Group,2023.0,"REA's Prosper is an online well-being space with curated content to support its customers. It was originally launched in 2022 for struggling property managers during the COVID-19 pandemic. It was expanded in 2023 to benefit the entire property industry, focusing on health, well-being, and long-term prosperity.",,,73,52,,,"Prosper, well-being space, property manager","8, 9",S,,,,,,,,,,,,,,,,
47,,3.0,Material Topics,3-3,Management of material topics,,The Property Panel,,,REA Group,2023.0,"The Property Panel, consisting of 500+ real estate professionals, is a vital resource for gathering insights on REA's products, services, and industry. This year, REA focused on understanding why agents often overlooked highlighting accessibility features in property listings. A customer poll revealed that nearly half didn't emphasise such features. Through the feedback forum, REA identified various reasons and is working on a solution to encourage agents to utilise accessibility filters to improve the consumer search experience.",,,73,52,,,"The Property Panel, property listing, feedback forum","8, 17",S,,,,,,,,,,,,,,,,
48,,3.0,Material Topics,3-3,Management of material topics,,Property Coach,,,REA Group,2023.0,"In FY23, REA launched Property Coach, a human-based service offering on property.com.au. Property Coach helps consumers navigate the buy/sell journey by providing advice on taking the next step, connecting them with the right experts, including real estate agents and mortgage brokers, at the right time and helping to empower more owners to list their properties for sale.",,,73,53,,,"Property Coach, human-based service offering, real estate agent","8, 17",S,,,,,,,,,,,,,,,,
49,,3.0,Material Topics,3-3,Management of material topics,,Mortgage Choice Freedom,,,REA Group,2023.0,"In June 2023, REA's Mortgage Choice introduced the innovative 'Mortgage Choice Freedom Ã¢ÂÂ powered by Athena' white label product suite. It was developed in collaboration with Athena, a B Corp-certified non-bank lender. Mortgage Choice Freedom rewards clients for paying down their loans. It ensures fair value by eliminating loyalty tax Ã¢ÂÂ ensuring existing customers on a like-for-like loan will always receive the same rates as new customers.",,,73,55,,,"Mortgage Choice Freedom, product suite, loyalty tax",8,S,,,,,,,,,,,,,,,,
50,,3.0,Material Topics,3-3,Management of material topics,,Audience Maximiser Ad Product,,,REA Group,2023.0,"In FY23, REA India introduced the Audience Maximiser Ad Product, responding to customers' needs for retargeting users interested in similar projects. This new offering maximises audience reach through on, and off-platform retargeting and has resulted in over 700 products sold and positive feedback from developer partners.",,,73,56,,,"Audience Maximiser Ad Product, audience, positive feedback",8,S,,,,,,,,,,,,,,,,
51,,3.0,Material Topics,3-3,Management of material topics,,Locality Guide,,,REA Group,2023.0,"After considering the rapid growth in India's real estate sector and the importance of neighbourhood developments, REA India launched the Locality Guide section. It provides home buyers valuable information on recent developments, benefits, drawbacks, and other neighbourhood insights. Since its launch, over 500,000 users have accessed these neighbourhood insights to decide where to buy.",,,73,56,,,"Locality Guide, real estate sector, neighbourhood",8,S,,,,,,,,,,,,,,,,
52,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"REA generated $1,183.2 in revenues in 2023.",,,,REA Group,2023.0,,,,73,,66,,,,,,,,,,,,,,,,,,,,
53,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Carbon Footprint Backstage Plugin,,,REA Group,2023.0,"As a digital business, REA works to reduce the carbon footprint of cloud storage. REA and its technology partner, Thoughtworks, are collaborating to implement a Carbon Footprint Backstage Plugin to integrate directly into REA's Developer portal. The plugin will create visibility for development teams to determine how cloud usage impacts the environment and highlight opportunities to reduce the impacts.",,,73,13,,,"Carbon Footprint Backstage Plugin, Thoughtworks, cloud usage",13,E,,,,,,,,,,,,,,,,
54,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,201.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,Modern slavery risk assessment,,,REA Group,2023.0,"REA assessed the inherent risk of modern slavery practices in its supply chains. Based on the risk assessment that was completed, REA determined that the inherent risk of modern slavery practices within REA Group's contracted supplier relationships is generally low. This is because REA Group's expenditure is weighted toward lower-risk supplier categories such as technology (software, data and communications), business services and marketing.",,,73,,,,"Inherent risk, modern slavery, lower-risk supplier","8, 16","S, G",,Modern Slavery Statement page 8,,,,,,,,,,,,,,
61,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,Supplier feedback,,,REA Group,2023.0,REA Group has made available a contact point for concerns or feedback concerning its Supplier Code of Conduct through its central procurement team. Some suppliers have indicated that they will comply with the standards of their analogous code of conduct instead of REA Group's Code. REA Group has not received any notifications from any supplier concerning their inability or refusal to comply with the Supplier Code of Conduct since it was implemented in July 2019.,,,73,,,,"Contact point, Supplier Code of Conduct, feedback","8, 16","S, G",,Modern Slavery Statement page 13,,,,,,,,,,,,,,
62,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,,Legal training,,,REA Group,2023.0,"Every year, REA Australia's legal team runs legal training sessions for all Australian employees. The training covers topics that include privacy and consumer laws and new case law that is relevant to REA's business.",,,74,13,,,"Legal team, legal training, privacy law, consumer law","4, 16",G,,,,,,,,,,,,,,,,
63,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,Anti-bribery and corruption policy,,,REA Group,2023.0,"REA Group prohibits its employees and representatives from engaging in bribery or corruption. REA's anti-bribery and corruption policy (titled ""Doing Business Ethically and with Integrity"") guides what constitutes bribery or corruption and what steps employees should take if they suspect or become aware of any violations of this policy. Reporting of suspected breaches of the policy is encouraged, including through the whistleblower channels.",,,74,,,11,"Anti-bribery and corruption policy, violation, breach, whistleblower channel",16,G,,,,,,,,,,,,,,,,
64,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,'Living by Our Code' traininig,,,REA Group,2023.0,"In FY22, REA Australia updated its onboarding training. It launched the 'Living by our Code' annual compliance refresher training, designed to make sure REA continues to maintain the highest level of business ethics and integrity. The training is refreshed every year to ensure that the content is relevant and applicable to all employees.",,,74,26,,,"Living by Our Code, onboarding training, refresher training","4, 16",G,,,,,,,,,,,,,,,,
65,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices",,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,207.0,Tax,207-01,Approach to tax,,Tax risk management framework,,,REA Group,,"REA Group employs strong risk management protocols that apply not only to broader business risks but specifically to tax risks. The tax risk management framework has the purpose of appropriately defining tax positions and providing a framework to outline which tax positions require due consideration from the relevant levels of management, including the ARCC and Board.",,,74,,,,"Tax risk management framework, tax risk, tax position",16,G,,Tax Transparency Report page 5,,,,,,,,,,,,,,
