Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
74,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Black water treatment plant,,,GPT,2023.0,"GPT has implemented a black water treatment plant within its properties to manage wastewater and minimise environmental impact responsibly. This innovative system treats sewage from buildings, producing recycled water suitable for non-potable uses such as irrigation and toilet flushing. By incorporating this technology, GPT demonstrates its dedication to sustainable water management practices and reducing freshwater consumption in urban environments.",,,,,,,"Black water treatment plant, workplace6, Water capture",2024-06-14 00:00:00,E,,https://www.gpt.com.au/sustainability/environment/water,,,,,,,,,,,,,,
75,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Water Neutral Operations,,,GPT,2023.0,"GPT has adopted Water Neutral Operations to balance water usage with sustainable water conservation measures across its properties. GPT strives to offset its water consumption and maintain a net-zero impact on local water resources by implementing water-saving technologies, such as low-flow fixtures and rainwater harvesting systems. This commitment underscores GPT's dedication to environmental sustainability and responsible stewardship of water resources within its real estate portfolio.",,,,,,,"Water Neutral Operations, Water Master Plan, asset water efficiency",2024-06-14 00:00:00,E,,Water Policy,,,,,,,,,,,,,,
76,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Water Master Plan,,,GPT,2023.0,"GPT has developed a comprehensive Water Master Plan to manage water resources across its properties strategically. Through careful analysis and planning, this initiative aims to optimise water usage, reduce waste, and enhance sustainability within GPT's real estate portfolio. By implementing innovative water management strategies, GPT demonstrates its commitment to responsible resource stewardship and environmental sustainability in the built environment.",,,,,,,"Water Master Plan, Water Neutral Operations, stormwater impacts",2024-06-14 00:00:00,E,,Water Policy,,,,,,,,,,,,,,
77,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Asset water efficiency,,,GPT,2023.0,"GPT prioritises asset water efficiency, implementing measures to minimise water consumption and enhance sustainability across its properties. GPT strives to achieve optimal efficiency while reducing environmental impact by integrating water-saving technologies and promoting responsible water usage practices. This commitment underscores GPT's dedication to resource conservation and responsible stewardship within the real estate sector.",,,,,,,"Asset water efficiency, water-related risks, water savings programs",2024-06-14 00:00:00,E,,Water Policy,,,,,,,,,,,,,,
78,,303.0,Water and Effluents,303-03,Water withdrawal,"Total water withdrawn FY23 was 1,269,522 kL.",,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
79,,303.0,Water and Effluents,303-04,Water discharge,The total water intensity was 670 L/m2.,,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
80,,303.0,Water and Effluents,303-05,Water consumption,"The total potable water used in FY23 was 1,206,217 kL.",,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
81,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas","GPT has identified and assessed biodiversity/land use values related to our direct footprint via desktop analysis, including identification of our interface with ecological communities/habitats and species of national and state significance.",,,,GPT,2023.0,,,,,,,,,,,,CNDS; 28,,,,,,,,,,,,,,
82,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Greenfleet reforestation projects,,,GPT,2023.0,"GPT's collaboration with Greenfleet drives reforestation projects across their properties, restoring ecosystems and sequestering carbon emissions to mitigate climate change impacts. By strategically planting native trees, GPT enhances biodiversity, improves air quality, and fosters sustainable development within their communities, demonstrating a commitment to environmental stewardship and corporate responsibility.",,,,,,,"Greenfleet reforestation projects, Environmental Focus, Net Zero Pathway",15,E,,CNDS; 9,,,,,,,,,,,,,,
83,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Greenspace biodiversity assessments,,,GPT,2023.0,"GPT conducts comprehensive assessments of greenspace biodiversity, leveraging its vast knowledge of ecological systems and species diversity. GPT can accurately identify and catalogue various flora and fauna within greenspaces through advanced analysis techniques, aiding conservation efforts. Its ability to process large datasets allows for rapid and detailed evaluations, providing valuable biodiversity conservation and management insights.",,,,,,,"Greenspace biodiversity assessments, natural capital accounts, interfaces with nature",15,E,,CNDS; 9,,,,,,,,,,,,,,
84,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Flora and fauna assessments,,,GPT,2023.0,"GPT excels in conducting detailed flora and fauna assessments, leveraging its extensive ecology and biological sciences knowledge. By analysing diverse datasets and employing sophisticated algorithms, GPT can accurately identify and categorise plant and animal species, aiding in biodiversity monitoring and conservation efforts. Its capabilities enable efficient and comprehensive assessments, providing valuable ecosystem management and protection insights.",,,,,,,"Flora and fauna assessments, greenfield developments, Environmental Focus",15,E,,CNDS; 11,,,,,,,,,,,,,,
85,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Vegetation seed collection,,,GPT,2023.0,"GPT facilitates vegetation seed collection by identifying optimal species and locations based on ecological factors and conservation priorities. GPT can recommend suitable collection methods and timing to ensure genetic diversity and sustainability by leveraging its understanding of plant biology and environmental dynamics. Its guidance streamlines seed collection efforts, contributing to preserving and restoring diverse plant communities.",,,,,,,"Vegetation seed collection, endangered grassland, preserve genetic diversity",15,E,,CNDS; 11,,,,,,,,,,,,,,
86,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Nature Plan,,,GPT,2023.0,"GPT is advancing and enhancing our Nature Plan within the Carbon Neutral Now, Nature Positive Next framework. With set objectives to positively influence the environment and to improve business resilience against nature-related challenges, our Nature Plan prioritises Restoring Biodiversity, Water Neutrality, and Resource Circularity alongside Climate goals. This integrated approach underscores our dedication to addressing both ecological and climate-related imperatives.",,,,,,,"Nature Plan, nature-related key objectives, Restoring Biodiversity",15,E,,CNDS; 12,,,,,,,,,,,,,,
87,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Natural Capital Dependency Register,,,GPT,2023.0,"GPT has developed a Natural Capital Dependency Register to assess and manage our reliance on natural resources. This Tool allows us to comprehensively evaluate our dependencies on ecosystem services and prioritise actions to reduce environmental impacts. By identifying and mitigating risks associated with natural capital dependencies, we aim to enhance sustainability and resilience across our operations.",,,,,,,"Natural Capital Dependency Register, natural \ncapital, financing activities",15,E,,CNDS; 35,,,,,,,,,,,,,,
88,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Natural capital impact register,,,GPT,2023.0,GPT has implemented a Natural Capital Impact Register to comprehensively assess the environmental consequences of our operations. This register enables us to identify and quantify the impacts of our activities on natural resources and ecosystems. We can develop strategies to minimise harm and promote sustainable practices by understanding these impacts.,,,,,,,"Natural capital impact register, relevant ecosystem, relationship with nature",15,E,,CNDS; 35,,,,,,,,,,,,,,
89,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Mitigation Hierarchy,,,GPT,2023.0,"GPT utilises a Mitigation Hierarchy framework to systematically address environmental impacts in our operations. This approach prioritises avoidance, minimisation, restoration, and offsetting measures to mitigate adverse effects on biodiversity and ecosystems. By following this hierarchy, we aim to manage our environmental footprint and promote sustainable practices effectively.",,,,,,,"Mitigation Hierarchy, nature resilient, nature loss",15,E,,CNDS; 35,,,,,,,,,,,,,,
90,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Environmental Management System,,,GPT,2023.0,"GPT has established an Environmental Management System to systematically identify, monitor, and manage our environmental responsibilities. This system integrates policies, procedures, and practices to ensure compliance with regulations and promote continuous improvement in environmental performance. By implementing an effective Environmental Management System, we strive to minimise our ecological footprint and foster sustainable business practices.",,,,,,,"Environmental Management System, sustainability-related financial, environmental risk",15,E,,CNDS; 35,,,,,,,,,,,,,,
91,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Biodiversity Measurement Tool,,,GPT,2023.0,"GPT has developed a Biodiversity Measurement Tool to assess and monitor biodiversity levels in various ecosystems accurately. Leveraging advanced algorithms and ecological knowledge, this Tool comprehensively analyses species diversity, habitat quality, and ecosystem health. By providing valuable insights, the Tool facilitates informed conservation decisions and supports efforts to safeguard biodiversity.",,,,,,,"Biodiversity Measurement Tool, practical biodiversity tool, on-site biodiversity",15,E,,https://www.gpt.com.au/sustainability/environment/biodiversity,,,,,,,,,,,,,,
92,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Biodiversity awareness training,,,GPT,2023.0,GPT offers comprehensive biodiversity awareness training programs to educate individuals on preserving and protecting ecosystems. Participants gain a deeper understanding of biodiversity conservation principles and practices through interactive sessions and informative resources. These training initiatives inspire proactive engagement in safeguarding biodiversity for future generations by empowering individuals with knowledge and awareness.,,,,,,,"Biodiversity awareness training, Collaborating with suppliers, protect biodiversity",15,E,,https://www.gpt.com.au/sustainability/environment/biodiversity,,,,,,,,,,,,,,
93,,304.0,Biodiversity,304-03,Habitats protected or restored,,Dangerbridge,,,GPT,2023.0,"Dangerbridge is an integrated revegetation and grazing property north of Queensland's Noosa region. In 2021, GPT supported Greenfleet in continuing its 18-year site restoration. In addition to capturing carbon, this forest extends the wildlife habitat of Coloola National Park. The native forest growing at Dangerbridge is improving habitat connectivity along Kin Kin Creek and enhancing koala habitat and food tree abundance, which is pivotal as koalas are considered vulnerable in Queensland.",,,,,,,"Dangerbridge, grazing property, Queensland's Noosa region",15,E,,https://www.gpt.com.au/sustainability/environment/biodiversity,,,,,,,,,,,,,,
94,,304.0,Biodiversity,304-03,Habitats protected or restored,,"Neimuroo, Wemba Wemba Country",,,GPT,2023.0,"At Neimuroo, on Wemba Wemba Country in the New South Wales Riverina region, GPT supported Greenfleet in further planting and efforts to re-establish the iconic Red Gum forests to the region on this former cereal cropping and wool production property. These efforts will enhance the nearby Werai Indigenous Protected Area and provide habitat for native wildlife, most notably the Bus Stone-Curlew, a listed threatened species in NSW found on the property. Greenfleet also removed flood levees on the site to re-establish the natural flood cycles that Red Gums require for regeneration, in conjunction with the Murray Catchment Management Authority.",,,,,,,"Neimuroo, Wemba Wemba Country, New South Wales Riverina region",15,E,,https://www.gpt.com.au/sustainability/environment/biodiversity,,,,,,,,,,,,,,
95,,304.0,Biodiversity,304-03,Habitats protected or restored,,Rouse Hill Town Centre,,,GPT,2023.0,"Before its development, the Rouse Hill Town Centre site was a golf course with little biodiversity value, allowing GPT to restore this value through various biodiversity controls. Biodiversity targets consistent with those for nearby Caddies Creek were integrated into the Town Centre's landscaping and, where possible, were designed to minimise artificial watering. As a result, 40% of the site area was protected as open space and 20% was revegetated to the local natural standard.",,,,,,,"Rouse Hill Town Centre, local biodiversity, various biodiversity controls",15,E,,https://www.gpt.com.au/sustainability/environment/biodiversity,,,,,,,,,,,,,,
